time,freq,trans
1680286182.1657994,3.6011189195050974e-05,1
1680286182.180762,2.7220718777698494e-05,1
1680286182.1968253,2.2245578122692677e-05,1
1680286182.212517,2.2245578122692677e-05,1
1680286182.2284682,1.5249605667122523e-05,1
1680286183.24572,7.426272645716381e-07,1
1680286189.3054953,-8.83313475696923e-07,1
1680286194.3462038,-2.4385701635765145e-06,1
1680286199.3861194,-4.197719874809991e-06,1
1680286204.4225729,-3.265775092131662e-06,1
1680286209.462378,-2.7829062787532166e-06,1
1680286214.465074,-2.7111809686175548e-08,1
1680286219.4828432,-1.637759737604938e-06,1
1680286224.4818792,-1.5785079767738353e-06,1
1680286229.492589,-1.376433601762983e-06,1
1680286234.5132601,-1.8219445792055922e-06,1
1680286239.525704,-2.9503226528504456e-06,1
1680286244.5310698,-8.204056598515308e-07,1
1680286249.565293,-1.4961176475480897e-06,1
1680286254.5731573,-2.345909820178349e-06,1
1680286259.5665667,-2.689683753942518e-06,1
1680286264.6048837,-3.1271216016648395e-06,1
1680286269.6451812,-3.6440682720240147e-06,1
1680286274.6976404,-4.436429833276634e-06,1
1680286279.7423882,-2.830965286193532e-06,1
1680286284.7824554,-2.1558583398473274e-06,1
1680286289.7733994,-9.258799309463939e-07,1
1680286294.7768757,-2.7122351866637473e-06,1
1680286299.7730725,-1.6918786513997475e-06,1
1680286304.810199,-4.667704104122095e-06,1
1680286309.8600786,-5.542964288451913e-06,1
1680286314.9154787,-4.79713878576149e-06,1
1680286319.9190195,-3.7378291040113254e-06,1
1680286324.9576828,-1.6142023071097356e-05,1
1680286330.0023866,-1.55765217186854e-05,1
1680286335.034337,-1.513710128620005e-05,1
1680286340.075328,-1.7899786882935587e-05,1
1680286345.1255972,-1.6897892180622875e-05,1
1680286350.1623552,-1.9384802271815715e-05,1
1680286355.2004406,-1.850180819928937e-05,1
1680286360.2383492,-1.791074686252614e-05,1
1680286365.2751198,-1.7974804052300897e-05,1
1680286370.3170507,-1.643060147671349e-05,1
1680286375.3520207,-1.8637931816556375e-05,1
1680286380.3926115,-1.7513241516553535e-05,1
1680286385.4051535,-1.570377355619712e-05,1
1680286390.4542093,-1.4773416467050993e-05,1
1680286395.4923437,-1.4169900452998263e-05,1
1680286400.5293834,-1.2910916211694712e-05,1
1680286405.5639668,-1.3957140311049443e-05,1
1680286410.6167178,-1.4111247367054602e-05,1
1680286415.615156,-1.3868040923625813e-05,1
1680286420.620118,-2.984119601023849e-05,1
1680286425.617473,-3.2993921593060804e-05,1
1680286430.621713,-3.340477570645817e-05,1
1680286435.618332,-3.1321042627041606e-05,1
1680286440.6554453,-3.291209412736862e-05,1
1680286445.7015524,-3.145638339674406e-05,1
1680286450.743332,-3.0853544672027056e-05,1
1680286455.7800422,-3.115154748911664e-05,1
1680286460.821045,-4.1259771705881576e-05,1
1680286465.8161833,-2.9684554476716585e-05,1
1680286470.8755338,-3.2516764292722655e-05,1
1680286475.9057322,-3.2865359742118017e-05,1
1680286480.9315324,-3.568591785096942e-05,1
1680286485.9693413,-6.061574748628118e-05,1
1680286486.0007818,-6.02318719984396e-05,1
1680286486.0167692,-6.02318719984396e-05,1
1680286486.0327275,-6.071147868169646e-05,1
1680286486.0482943,-6.194923133762131e-05,1
1680286486.0642517,-6.644891533369446e-05,1
1680286486.0795293,-7.304995557433358e-05,1
1680286486.095054,-7.304995557433358e-05,1
1680286486.111147,-8.176668075066118e-05,1
1680286486.126693,-8.605702328168263e-05,1
1680286486.1426504,-9.463347515747955e-05,1
1680286486.1739705,-9.897644406464678e-05,1
1680286486.2047772,-0.00010436887060905065,1
1680286486.220725,-0.000110428531627349,1
1680286486.2359204,-0.0001091865681814852,1
1680286486.2513006,-0.00012052920317273674,1
1680286486.2672553,-0.00012052920317273674,1
1680286486.2832146,-0.00012864592474670644,1
1680286486.2982657,-0.00013150739130196598,1
1680286486.3141148,-0.00013150739130196598,1
1680286486.329114,-0.00013984778695430577,1
1680286486.3446116,-0.00014945487242812305,1
1680286486.360591,-0.00015530389680407097,1
1680286486.3911388,-0.00016216987791040083,1
1680286486.4216764,-0.00016725927503102866,1
1680286486.4376547,-0.00016997538699570214,1
1680286486.4537935,-0.00017177346063590448,1
1680286486.4687302,-0.00016288876503267602,1
1680286486.484658,-0.00016288876503267602,1
1680286486.5002072,-0.00015916402014681807,1
1680286486.516165,-0.0001519993067518044,1
1680286486.5316215,-0.00014598574176716284,1
1680286486.5470953,-0.00014598574176716284,1
1680286486.56296,-0.00013734003863419275,1
1680286486.5790696,-0.00012930184203696626,1
1680286486.5950582,-0.00012612782336418604,1
1680286486.6105583,-0.00012612782336418604,1
1680286486.6262577,-0.00011815926450253755,1
1680286486.657055,-0.00010755353110880606,1
1680286486.6730015,-0.00010525795232751989,1
1680286486.7039795,-9.118131998775425e-05,1
1680286486.7189057,-9.118131998775425e-05,1
1680286486.7338977,-9.095134083736411e-05,1
1680286486.749157,-8.408804620785304e-05,1
1680286486.7646527,-8.408804620785304e-05,1
1680286486.7801988,-7.452827816223362e-05,1
1680286486.7958374,-6.954446274676229e-05,1
1680286486.811538,-6.382426266782204e-05,1
1680286486.8276987,-6.382426266782204e-05,1
1680286486.8428898,-5.723334265894664e-05,1
1680286486.8740244,-4.1556573080470116e-05,1
1680286486.9052405,-4.0337460347927845e-05,1
1680286486.9209416,-3.581966126375846e-05,1
1680286486.9358995,-3.393422747421937e-05,1
1680286486.9518564,-3.393422747421937e-05,1
1680286486.967822,-2.6508811174608127e-05,1
1680286486.9837692,-1.658577531316041e-05,1
1680286486.9987335,-1.3248584082248271e-05,1
1680286487.0147002,-1.3248584082248271e-05,1
1680286487.029492,-2.0962625058018602e-06,1
1680286493.0806484,1.0853663809484715e-05,1
1680286498.1151547,1.0694803904698347e-05,1
1680286503.1687348,1.0357557471252221e-05,1
1680286508.2102973,1.0530893405302777e-05,1
1680286513.2524269,1.1642055824268027e-05,1
1680286518.2993932,1.294882184765811e-05,1
1680286523.3405342,1.2654534486955527e-05,1
1680286528.3835218,9.318752461240365e-06,1
1680286533.427983,1.525563851600964e-05,1
1680286538.4717076,1.1967748093866248e-05,1
1680286543.5133228,1.2431034861037915e-05,1
1680286548.558653,1.1523288719672564e-05,1
1680286553.5996444,1.1375268570645858e-05,1
1680286558.6428838,1.1712541322594916e-05,1
1680286563.6899264,1.2067138641214115e-05,1
1680286568.7288094,1.264329824834931e-05,1
1680286573.767964,1.116929990985227e-05,1
1680286578.8114722,1.1709758950928517e-05,1
1680286583.851515,1.1281432023224625e-05,1
1680286588.8915782,1.3606822051315248e-05,1
1680286593.9293208,1.3522896779250004e-05,1
1680286598.9753206,1.2334635869137855e-05,1
1680286604.023231,1.1281492504622292e-05,1
1680286609.0717015,1.1706637508268614e-05,1
1680286614.0713665,1.3217888124472665e-05,1
1680286619.0671136,1.344134318514989e-05,1
1680286624.1244674,1.552869741772156e-05,1
1680286629.160824,1.640060935415022e-05,1
1680286634.2055285,1.747783556993454e-05,1
1680286639.2542,1.6886994842479908e-05,1
1680286644.2982283,1.7900826492223132e-05,1
1680286649.3419454,1.5635459305940458e-05,1
1680286654.3779263,1.7100437105455057e-05,1
1680286659.415654,1.6175368898529996e-05,1
1680286664.4569018,1.7702952106901648e-05,1
1680286669.5032475,1.7021509108872124e-05,1
1680286674.5449128,1.083559544667878e-05,1
1680286679.535661,1.968205492630659e-05,1
1680286684.5778491,1.8747834189980495e-05,1
