time,long
1681487540.4325671,7.015401124954224
1681487582.6629825,1.4950854778289795
1681487790.917894,7.521430253982544
1681487803.489613,1.7430996894836426
1681487835.4984438,1.3350763320922852
1681487862.1259668,9.673553466796875
1681487876.883811,1.3940799236297607
1681488074.6671236,13.317761659622192
1681488143.5380626,1.2790732383728027
