time,freq,trans
1681487544.0727754,0.00010999999994965037,1
1681487544.087776,0.00010999999994965037,1
1681487544.137779,0.00010999999994965037,1
1681487544.1837816,0.00010999999994965037,1
1681487544.2197838,0.00010999999994965037,1
1681487544.2537856,0.00010999999994965037,1
1681487544.2947881,0.00010999999994965037,1
1681487544.3247898,0.00010999999994965037,1
1681487544.346791,9.999999997489795e-05,1
1681487544.3927937,9.999999997489795e-05,1
1681487544.4147947,0.00010999999994965037,1
1681487544.4597976,9.999999997489795e-05,1
1681487544.5108004,9.000000000014552e-05,1
1681487544.5458024,9.999999997489795e-05,1
1681487544.5828044,9.999999997489795e-05,1
1681487544.612806,9.999999997489795e-05,1
1681487544.6528084,9.000000000014552e-05,1
1681487544.68281,9.000000000014552e-05,1
1681487544.7138119,9.000000000014552e-05,1
1681487544.7438135,9.000000000014552e-05,1
1681487544.769815,9.000000000014552e-05,1
1681487544.7908163,9.000000000014552e-05,1
1681487544.8268182,9.000000000014552e-05,1
1681487544.8478196,7.999999996854967e-05,1
1681487544.8848217,7.999999996854967e-05,1
1681487544.9048228,7.999999996854967e-05,1
1681487544.9218237,7.999999996854967e-05,1
1681487544.9378247,7.999999996854967e-05,1
1681487544.9688265,7.999999996854967e-05,1
1681487545.0008285,7.999999996854967e-05,1
1681487545.0378304,6.999999999379725e-05,1
1681487545.0678322,6.999999999379725e-05,1
1681487545.1038342,6.999999999379725e-05,1
1681487545.1308358,6.999999999379725e-05,1
1681487545.1608374,6.999999999379725e-05,1
1681487545.2108402,6.999999999379725e-05,1
1681487545.2368417,6.999999999379725e-05,1
1681487545.256843,6.999999999379725e-05,1
1681487545.274844,6.999999999379725e-05,1
1681487545.3078458,6.999999999379725e-05,1
1681487545.3338473,6.999999999379725e-05,1
1681487545.3888505,5.99999999622014e-05,1
1681487545.4098516,6.999999999379725e-05,1
1681487545.434853,5.99999999622014e-05,1
1681487545.4758556,5.99999999622014e-05,1
1681487545.515858,5.99999999622014e-05,1
1681487545.5458596,5.99999999622014e-05,1
1681487545.571861,5.99999999622014e-05,1
1681487545.6028628,5.99999999622014e-05,1
1681487545.6378646,5.99999999622014e-05,1
1681487545.6728668,4.999999998744897e-05,1
1681487545.7028685,4.999999998744897e-05,1
1681487545.7378707,4.999999998744897e-05,1
1681487545.7678723,4.999999998744897e-05,1
1681487545.800874,4.999999998744897e-05,1
1681487545.816875,4.999999998744897e-05,1
1681487545.8568773,3.999999995585313e-05,1
1681487545.8878791,3.999999995585313e-05,1
1681487545.8988798,3.999999995585313e-05,1
1681487545.9308815,3.999999995585313e-05,1
1681487545.9658835,3.999999995585313e-05,1
1681487546.0028856,3.999999995585313e-05,1
1681487546.0338874,3.999999995585313e-05,1
1681487546.0648892,2.99999999811007e-05,1
1681487546.0898905,2.99999999811007e-05,1
1681487546.1258926,2.99999999811007e-05,1
1681487546.1608946,2.99999999811007e-05,1
1681487546.202897,2.99999999811007e-05,1
1681487546.2238984,2.99999999811007e-05,1
1681487546.2609003,1.9999999949504854e-05,1
1681487546.2929022,1.9999999949504854e-05,1
1681487546.3289042,1.9999999949504854e-05,1
1681487546.3789072,1.9999999949504854e-05,1
1681487546.390908,1.9999999949504854e-05,1
1681487546.407909,1.9999999949504854e-05,1
1681487546.4479113,9.999999974752427e-06,1
1681487552.4682555,0.0,1
1681487557.495543,9.999999974752427e-06,1
1681487562.5178304,-1.0000000031595846e-05,1
1681487567.532117,-1.0000000031595846e-05,1
1681487572.5574045,-1.0000000031595846e-05,1
1681487577.5946927,-1.0000000031595846e-05,1
1681487582.6429813,-2.0000000006348273e-05,1
1681487582.6629825,-2.0000000006348273e-05,1
1681487582.6749833,-2.0000000006348273e-05,1
1681487582.705985,-2.0000000006348273e-05,1
1681487582.7369866,-2.0000000006348273e-05,1
1681487582.7619882,-2.0000000006348273e-05,1
1681487582.7829893,-2.0000000006348273e-05,1
1681487582.8299923,-2.0000000006348273e-05,1
1681487582.8499932,-2.0000000006348273e-05,1
1681487582.881995,-2.0000000006348273e-05,1
1681487582.9129968,-1.0000000031595846e-05,1
1681487582.9479988,-2.0000000006348273e-05,1
1681487582.984001,-1.0000000031595846e-05,1
1681487583.0440044,-1.0000000031595846e-05,1
1681487583.0650055,-1.0000000031595846e-05,1
1681487583.1000075,-1.0000000031595846e-05,1
1681487583.1320093,-1.0000000031595846e-05,1
1681487583.158011,0.0,1
1681487589.210357,9.999999974752427e-06,1
1681487594.2526455,0.0,1
1681487599.284933,0.0,1
1681487604.3072205,0.0,1
1681487609.3595095,0.0,1
1681487614.4548008,-1.0000000031595846e-05,1
1681487619.4970894,0.0,1
1681487624.5383778,0.0,1
1681487629.5886667,-1.0000000031595846e-05,1
1681487634.636955,9.999999974752427e-06,1
1681487639.665243,0.0,1
1681487644.7045312,0.0,1
1681487649.7328186,0.0,1
1681487654.789108,9.999999974752427e-06,1
1681487659.8153954,0.0,1
1681487664.8606837,0.0,1
1681487669.9129727,-1.0000000031595846e-05,1
1681487674.9532614,9.999999974752427e-06,1
1681487679.9885492,0.0,1
1681487685.0158367,-1.0000000031595846e-05,1
1681487690.0301235,0.0,1
1681487695.0484107,-1.0000000031595846e-05,1
1681487700.090699,-1.0000000031595846e-05,1
1681487705.1389878,0.0,1
1681487710.177276,0.0,1
1681487715.2425656,-1.0000000031595846e-05,1
1681487720.264853,0.0,1
1681487725.303141,0.0,1
1681487730.3484297,-1.0000000031595846e-05,1
1681487735.42572,-1.0000000031595846e-05,1
1681487740.4730086,0.0,1
1681487745.5352983,-1.0000000031595846e-05,1
1681487750.5775867,-2.0000000006348273e-05,1
1681487750.622589,-1.0000000031595846e-05,1
1681487755.6628773,-1.0000000031595846e-05,1
1681487760.7051659,0.0,1
1681487765.7214527,0.0,1
1681487770.7507405,-1.0000000031595846e-05,1
1681487775.7900288,-1.0000000031595846e-05,1
1681487780.8253167,-1.0000000031595846e-05,1
1681487785.844604,-1.0000000031595846e-05,1
1681487790.8808918,2.99999999811007e-05,1
1681487790.917894,3.999999995585313e-05,1
1681487790.9778974,4.999999998744897e-05,1
1681487791.0228999,3.999999995585313e-05,1
1681487791.0479014,4.999999998744897e-05,1
1681487791.0889037,4.999999998744897e-05,1
1681487791.1139052,4.999999998744897e-05,1
1681487791.149907,4.999999998744897e-05,1
1681487791.1909096,4.999999998744897e-05,1
1681487791.215911,4.999999998744897e-05,1
1681487791.2429125,4.999999998744897e-05,1
1681487791.2729142,4.999999998744897e-05,1
1681487791.3279176,4.999999998744897e-05,1
1681487791.3489187,4.999999998744897e-05,1
1681487791.3809206,4.999999998744897e-05,1
1681487791.4129224,4.999999998744897e-05,1
1681487791.4589248,4.999999998744897e-05,1
1681487791.4849265,5.99999999622014e-05,1
1681487791.5249288,5.99999999622014e-05,1
1681487791.5509303,5.99999999622014e-05,1
1681487791.5759315,5.99999999622014e-05,1
1681487791.5959327,5.99999999622014e-05,1
1681487791.6379352,5.99999999622014e-05,1
1681487791.6729372,5.99999999622014e-05,1
1681487791.6989386,6.999999999379725e-05,1
1681487791.7289402,6.999999999379725e-05,1
1681487791.7489417,5.99999999622014e-05,1
1681487791.7789433,5.99999999622014e-05,1
1681487791.8209457,5.99999999622014e-05,1
1681487791.860948,6.999999999379725e-05,1
1681487791.8819492,6.999999999379725e-05,1
1681487791.89995,6.999999999379725e-05,1
1681487791.9319522,6.999999999379725e-05,1
1681487791.9619539,6.999999999379725e-05,1
1681487791.9819548,6.999999999379725e-05,1
1681487792.0329578,6.999999999379725e-05,1
1681487792.0679598,6.999999999379725e-05,1
1681487792.1329637,7.999999996854967e-05,1
1681487792.1679654,7.999999996854967e-05,1
1681487792.2079678,7.999999996854967e-05,1
1681487792.2429698,7.999999996854967e-05,1
1681487792.282972,7.999999996854967e-05,1
1681487792.3279746,7.999999996854967e-05,1
1681487792.3619766,7.999999996854967e-05,1
1681487792.3969786,7.999999996854967e-05,1
1681487792.4269803,7.999999996854967e-05,1
1681487792.4579823,7.999999996854967e-05,1
1681487792.4689827,7.999999996854967e-05,1
1681487792.4859838,7.999999996854967e-05,1
1681487792.5209856,7.999999996854967e-05,1
1681487792.5459871,9.000000000014552e-05,1
1681487792.5829892,9.000000000014552e-05,1
1681487792.6089907,9.000000000014552e-05,1
1681487792.6589937,9.000000000014552e-05,1
1681487792.704996,9.999999997489795e-05,1
1681487792.739998,9.999999997489795e-05,1
1681487792.77,9.999999997489795e-05,1
1681487792.791001,9.999999997489795e-05,1
1681487792.8430042,0.00010999999994965037,1
1681487792.8830066,0.00010999999994965037,1
1681487792.9010074,0.00010999999994965037,1
1681487792.9210086,0.00010999999994965037,1
1681487792.94701,0.00010999999994965037,1
1681487792.9730115,0.00010999999994965037,1
1681487793.0030134,0.00010999999994965037,1
1681487793.0580165,0.00010999999994965037,1
1681487793.104019,0.00010999999994965037,1
1681487793.1340208,0.00010999999994965037,1
1681487793.1840236,0.00010999999994965037,1
1681487793.2140253,0.00010999999994965037,1
1681487793.265028,0.00010999999994965037,1
1681487793.3050303,0.00011999999998124622,1
1681487793.3450327,0.00011999999998124622,1
1681487793.3700342,0.00011999999998124622,1
1681487793.3890352,0.00011999999998124622,1
1681487793.4060361,0.00011999999998124622,1
1681487793.46604,0.00011999999998124622,1
1681487793.4930415,0.00011999999998124622,1
1681487793.5480442,0.00011999999998124622,1
1681487793.5890467,0.00012999999995599865,1
1681487793.609048,0.00011999999998124622,1
1681487793.6310492,0.00011999999998124622,1
1681487793.6660511,0.00012999999995599865,1
1681487793.6920528,0.00012999999995599865,1
1681487793.7230544,0.00012999999995599865,1
1681487793.7590563,0.00012999999995599865,1
1681487793.7990587,0.0001399999999875945,1
1681487793.8240602,0.0001399999999875945,1
1681487793.8610623,0.0001399999999875945,1
1681487793.8910642,0.0001399999999875945,1
1681487793.9260662,0.0001399999999875945,1
1681487793.9570677,0.0001399999999875945,1
1681487793.9740686,0.0001399999999875945,1
1681487794.0040703,0.0001399999999875945,1
1681487794.0340724,0.0001399999999875945,1
1681487794.0550733,0.00012999999995599865,1
1681487794.0920756,0.00012999999995599865,1
1681487794.133078,0.00012999999995599865,1
1681487794.154079,0.00012999999995599865,1
1681487794.1870809,0.00011999999998124622,1
1681487794.204082,0.00011999999998124622,1
1681487794.2440841,0.00011999999998124622,1
1681487794.2550848,0.00011999999998124622,1
1681487794.288087,0.00011999999998124622,1
1681487794.3210888,0.00011999999998124622,1
1681487794.3560905,0.00011999999998124622,1
1681487794.3860922,0.00011999999998124622,1
1681487794.4280946,0.00011999999998124622,1
1681487794.4880984,0.00010999999994965037,1
1681487794.5140996,0.00011999999998124622,1
1681487794.5391011,0.00010999999994965037,1
1681487794.5841036,0.00010999999994965037,1
1681487794.624106,0.00010999999994965037,1
1681487794.6561077,0.00010999999994965037,1
1681487794.6871097,0.00010999999994965037,1
1681487794.713111,0.00010999999994965037,1
1681487794.7351122,0.00010999999994965037,1
1681487794.765114,0.00010999999994965037,1
1681487794.8051164,0.00010999999994965037,1
1681487794.830118,0.00010999999994965037,1
1681487794.852119,0.00010999999994965037,1
1681487794.902122,0.00010999999994965037,1
1681487794.9321237,0.00010999999994965037,1
1681487794.9471245,0.00010999999994965037,1
1681487794.9881268,9.999999997489795e-05,1
1681487795.028129,9.999999997489795e-05,1
1681487795.0931327,9.999999997489795e-05,1
1681487795.1431358,9.999999997489795e-05,1
1681487795.1741374,9.999999997489795e-05,1
1681487795.21914,9.000000000014552e-05,1
1681487795.2691429,9.000000000014552e-05,1
1681487795.2951446,9.000000000014552e-05,1
1681487795.3351467,7.999999996854967e-05,1
1681487795.3801494,9.000000000014552e-05,1
1681487795.4181514,7.999999996854967e-05,1
1681487795.4721546,7.999999996854967e-05,1
1681487795.532158,9.000000000014552e-05,1
1681487795.5531592,9.000000000014552e-05,1
1681487795.603162,9.000000000014552e-05,1
1681487795.638164,7.999999996854967e-05,1
1681487795.673166,7.999999996854967e-05,1
1681487795.7031677,6.999999999379725e-05,1
1681487795.7331693,6.999999999379725e-05,1
1681487795.7531707,7.999999996854967e-05,1
1681487795.7791722,6.999999999379725e-05,1
1681487795.8241746,7.999999996854967e-05,1
1681487795.8601766,6.999999999379725e-05,1
1681487795.9201803,6.999999999379725e-05,1
1681487795.9411812,6.999999999379725e-05,1
1681487795.9621823,6.999999999379725e-05,1
1681487795.9751832,6.999999999379725e-05,1
1681487796.0121853,6.999999999379725e-05,1
1681487796.044187,6.999999999379725e-05,1
1681487796.0751889,6.999999999379725e-05,1
1681487796.1011903,6.999999999379725e-05,1
1681487796.1311922,6.999999999379725e-05,1
1681487796.1521933,6.999999999379725e-05,1
1681487796.1631942,6.999999999379725e-05,1
1681487796.2051964,6.999999999379725e-05,1
1681487796.2301977,5.99999999622014e-05,1
1681487796.2561994,5.99999999622014e-05,1
1681487796.2972016,5.99999999622014e-05,1
1681487796.3422043,5.99999999622014e-05,1
1681487796.3682058,4.999999998744897e-05,1
1681487796.3982074,4.999999998744897e-05,1
1681487796.4302094,4.999999998744897e-05,1
1681487796.4672115,4.999999998744897e-05,1
1681487796.5022135,3.999999995585313e-05,1
1681487796.5282147,3.999999995585313e-05,1
1681487796.5602167,3.999999995585313e-05,1
1681487796.6052194,3.999999995585313e-05,1
1681487796.6552222,3.999999995585313e-05,1
1681487796.6852238,3.999999995585313e-05,1
1681487796.7202258,3.999999995585313e-05,1
1681487796.7522275,2.99999999811007e-05,1
1681487796.7672286,2.99999999811007e-05,1
1681487796.7972302,2.99999999811007e-05,1
1681487796.8292322,2.99999999811007e-05,1
1681487796.8692343,2.99999999811007e-05,1
1681487796.9242375,2.99999999811007e-05,1
1681487796.984241,2.99999999811007e-05,1
1681487796.9992418,2.99999999811007e-05,1
1681487797.0312438,2.99999999811007e-05,1
1681487797.052245,1.9999999949504854e-05,1
1681487797.0982475,2.99999999811007e-05,1
1681487797.1232488,2.99999999811007e-05,1
1681487797.1732519,2.99999999811007e-05,1
1681487797.1842525,2.99999999811007e-05,1
1681487797.2272549,1.9999999949504854e-05,1
1681487797.2572567,2.99999999811007e-05,1
1681487797.2872584,1.9999999949504854e-05,1
1681487797.3382614,1.9999999949504854e-05,1
1681487797.3692632,1.9999999949504854e-05,1
1681487797.3992648,1.9999999949504854e-05,1
1681487797.4392672,9.999999974752427e-06,1
1681487803.4646115,-2.0000000006348273e-05,1
1681487803.489613,-2.0000000006348273e-05,1
1681487803.5156145,-2.0000000006348273e-05,1
1681487803.5556169,-2.0000000006348273e-05,1
1681487803.5826185,-2.0000000006348273e-05,1
1681487803.647622,-1.0000000031595846e-05,1
1681487803.7076254,-1.0000000031595846e-05,1
1681487803.7236266,-1.0000000031595846e-05,1
1681487803.7646286,-1.0000000031595846e-05,1
1681487803.7976308,-1.0000000031595846e-05,1
1681487803.818632,-1.0000000031595846e-05,1
1681487803.8536339,-1.0000000031595846e-05,1
1681487803.874635,-1.0000000031595846e-05,1
1681487803.9046369,-1.0000000031595846e-05,1
1681487803.9346385,-1.0000000031595846e-05,1
1681487803.9656403,-1.0000000031595846e-05,1
1681487804.012643,-1.0000000031595846e-05,1
1681487804.0576456,-1.0000000031595846e-05,1
1681487804.1076486,-1.0000000031595846e-05,1
1681487804.1326497,-1.0000000031595846e-05,1
1681487804.172652,-1.0000000031595846e-05,1
1681487804.2326555,0.0,1
1681487810.255,0.0,1
1681487815.3292902,0.0,1
1681487820.3695786,9.999999974752427e-06,1
1681487825.394866,-1.0000000031595846e-05,1
1681487830.414153,-1.0000000031595846e-05,1
1681487835.4574416,-2.0000000006348273e-05,1
1681487835.4984438,-2.0000000006348273e-05,1
1681487835.5244453,-2.0000000006348273e-05,1
1681487835.5444465,-2.0000000006348273e-05,1
1681487835.5844488,-2.0000000006348273e-05,1
1681487835.6144505,-2.0000000006348273e-05,1
1681487835.6344516,-2.0000000006348273e-05,1
1681487835.6664536,-2.0000000006348273e-05,1
1681487835.6874547,-2.0000000006348273e-05,1
1681487835.7224567,-1.0000000031595846e-05,1
1681487835.7534585,-1.0000000031595846e-05,1
1681487835.7934608,-1.0000000031595846e-05,1
1681487835.833463,0.0,1
1681487841.8738084,-1.0000000031595846e-05,1
1681487846.9620996,-1.0000000031595846e-05,1
1681487852.0173888,9.999999974752427e-06,1
1681487857.074678,0.0,1
1681487862.0959651,4.999999998744897e-05,1
1681487862.1259668,4.999999998744897e-05,1
1681487862.1459682,4.999999998744897e-05,1
1681487862.1929708,4.999999998744897e-05,1
1681487862.2129717,4.999999998744897e-05,1
1681487862.2429738,4.999999998744897e-05,1
1681487862.2879763,4.999999998744897e-05,1
1681487862.322978,5.99999999622014e-05,1
1681487862.3589802,5.99999999622014e-05,1
1681487862.388982,5.99999999622014e-05,1
1681487862.4399848,5.99999999622014e-05,1
1681487862.4879878,5.99999999622014e-05,1
1681487862.5389905,5.99999999622014e-05,1
1681487862.5739925,6.999999999379725e-05,1
1681487862.598994,6.999999999379725e-05,1
1681487862.6409965,6.999999999379725e-05,1
1681487862.6629975,6.999999999379725e-05,1
1681487862.7080002,6.999999999379725e-05,1
1681487862.7380018,6.999999999379725e-05,1
1681487862.7530026,6.999999999379725e-05,1
1681487862.7640033,6.999999999379725e-05,1
1681487862.827007,7.999999996854967e-05,1
1681487862.8570087,7.999999996854967e-05,1
1681487862.9080114,6.999999999379725e-05,1
1681487862.9340131,7.999999996854967e-05,1
1681487862.9640148,7.999999996854967e-05,1
1681487863.0100174,7.999999996854967e-05,1
1681487863.021018,7.999999996854967e-05,1
1681487863.0570202,7.999999996854967e-05,1
1681487863.0970225,7.999999996854967e-05,1
1681487863.1370249,7.999999996854967e-05,1
1681487863.1980283,9.000000000014552e-05,1
1681487863.2190294,7.999999996854967e-05,1
1681487863.2410307,9.000000000014552e-05,1
1681487863.2620318,7.999999996854967e-05,1
1681487863.2880332,7.999999996854967e-05,1
1681487863.3280356,7.999999996854967e-05,1
1681487863.388039,7.999999996854967e-05,1
1681487863.4080403,7.999999996854967e-05,1
1681487863.4250412,7.999999996854967e-05,1
1681487863.475044,7.999999996854967e-05,1
1681487863.5110462,7.999999996854967e-05,1
1681487863.5360477,9.000000000014552e-05,1
1681487863.5710495,9.000000000014552e-05,1
1681487863.6110518,9.000000000014552e-05,1
1681487863.6510541,9.000000000014552e-05,1
1681487863.7110574,9.000000000014552e-05,1
1681487863.737059,9.000000000014552e-05,1
1681487863.7670608,9.000000000014552e-05,1
1681487863.7930622,9.000000000014552e-05,1
1681487863.8290641,9.000000000014552e-05,1
1681487863.889068,9.000000000014552e-05,1
1681487863.92907,9.000000000014552e-05,1
1681487863.966072,9.000000000014552e-05,1
1681487863.9960737,9.000000000014552e-05,1
1681487864.031076,9.000000000014552e-05,1
1681487864.0760784,9.999999997489795e-05,1
1681487864.1160805,9.999999997489795e-05,1
1681487864.1320817,9.999999997489795e-05,1
1681487864.1680837,9.999999997489795e-05,1
1681487864.1980853,9.999999997489795e-05,1
1681487864.229087,9.999999997489795e-05,1
1681487864.2650893,0.00010999999994965037,1
1681487864.300091,0.00010999999994965037,1
1681487864.330093,0.00010999999994965037,1
1681487864.3610947,0.00010999999994965037,1
1681487864.4160979,0.00010999999994965037,1
1681487864.442099,0.00010999999994965037,1
1681487864.4771013,0.00010999999994965037,1
1681487864.5271041,0.00010999999994965037,1
1681487864.5581062,0.00010999999994965037,1
1681487864.5881078,0.00010999999994965037,1
1681487864.643111,0.00010999999994965037,1
1681487864.6681123,0.00010999999994965037,1
1681487864.753117,0.00010999999994965037,1
1681487864.784119,0.00010999999994965037,1
1681487864.8301215,0.00010999999994965037,1
1681487864.856123,0.00010999999994965037,1
1681487864.8761241,0.00011999999998124622,1
1681487864.9011257,0.00011999999998124622,1
1681487864.9321275,0.00011999999998124622,1
1681487864.9641292,0.00012999999995599865,1
1681487864.997131,0.00012999999995599865,1
1681487865.0431337,0.0001399999999875945,1
1681487865.0731354,0.0001399999999875945,1
1681487865.1041372,0.0001399999999875945,1
1681487865.1291387,0.0001399999999875945,1
1681487865.1651406,0.0001399999999875945,1
1681487865.1951425,0.0001399999999875945,1
1681487865.2301445,0.00012999999995599865,1
1681487865.275147,0.0001399999999875945,1
1681487865.3301501,0.0001399999999875945,1
1681487865.3551517,0.0001399999999875945,1
1681487865.3901536,0.0001399999999875945,1
1681487865.431156,0.0001399999999875945,1
1681487865.451157,0.0001399999999875945,1
1681487865.4831588,0.0001399999999875945,1
1681487865.5101604,0.0001399999999875945,1
1681487865.540162,0.00014999999996234692,1
1681487865.5661638,0.00014999999996234692,1
1681487865.5821645,0.00014999999996234692,1
1681487865.6171665,0.00014999999996234692,1
1681487865.6381679,0.00014999999996234692,1
1681487865.6541686,0.00014999999996234692,1
1681487865.6891706,0.00014999999996234692,1
1681487865.7191722,0.00014999999996234692,1
1681487865.7541745,0.00014999999996234692,1
1681487865.784176,0.00014999999996234692,1
1681487865.8241785,0.00014999999996234692,1
1681487865.84718,0.00014999999996234692,1
1681487865.8781815,0.00014999999996234692,1
1681487865.9031827,0.00014999999996234692,1
1681487865.940185,0.00015999999999394277,1
1681487865.9671867,0.00015999999999394277,1
1681487865.9981883,0.0001699999999686952,1
1681487866.0341904,0.0001699999999686952,1
1681487866.0891936,0.00015999999999394277,1
1681487866.1291957,0.00015999999999394277,1
1681487866.164198,0.00015999999999394277,1
1681487866.1941996,0.00015999999999394277,1
1681487866.2162006,0.00015999999999394277,1
1681487866.238202,0.00015999999999394277,1
1681487866.2592034,0.00014999999996234692,1
1681487866.2802045,0.00014999999996234692,1
1681487866.3152063,0.00014999999996234692,1
1681487866.3712096,0.00014999999996234692,1
1681487866.4022117,0.0001399999999875945,1
1681487866.428213,0.0001399999999875945,1
1681487866.4592147,0.00014999999996234692,1
1681487866.5042174,0.00014999999996234692,1
1681487866.5442197,0.0001399999999875945,1
1681487866.6142237,0.00014999999996234692,1
1681487866.6602263,0.00014999999996234692,1
1681487866.6962283,0.00014999999996234692,1
1681487866.72623,0.00014999999996234692,1
1681487866.7522314,0.00014999999996234692,1
1681487866.777233,0.0001399999999875945,1
1681487866.8172352,0.0001399999999875945,1
1681487866.8422368,0.0001399999999875945,1
1681487866.883239,0.0001399999999875945,1
1681487866.9282415,0.0001399999999875945,1
1681487866.9632435,0.0001399999999875945,1
1681487866.9932451,0.00012999999995599865,1
1681487867.021247,0.00012999999995599865,1
